1.447,6.3088e-15
1.4324,6.59e-06
1.3509,4.3925e-05
1.184,0.00012229
0.94875,0.00023646
0.68285,0.00037189
0.43216,0.00050978
0.24151,0.00063088
0.14808,0.00071838
0.17705,0.00075978
0.33957,0.00074803
0.63242,0.00068189
1.0393,0.00056578
1.533,0.00040903
2.0779,0.00022487
2.6333,2.8995e-05
3.1557,-0.00016188
3.6026,-0.00033167
3.9361,-0.00046641
4.1266,-0.00055568
4.1578,-0.00059374
4.0294,-0.00058027
3.76,-0.00052067
3.3863,-0.00042579
2.96,-0.00031096
2.5413,-0.00019417
2.1898,-9.3465e-05
1.9516,-2.3218e-05
1.8437,1.0646e-05
1.834,1.6674e-05
2.0667,1.7545e-05
3.2884,2.2338e-05
5.7202,3.2014e-05
9.0369,4.5433e-05
12.629,6.0361e-05
15.805,7.4235e-05
17.941,8.4719e-05
18.578,9.0076e-05
17.482,8.9364e-05
14.661,8.2508e-05
10.355,7.0246e-05
5.0025,5.3987e-05
-0.81605,3.5608e-05
-6.4478,1.7198e-05
-11.247,7.9902e-07
-14.66,-1.1862e-05
-16.301,-1.9595e-05
-16.025,-2.1924e-05
-13.964,-1.9181e-05
-10.543,-1.2493e-05
-6.4372,-3.6427e-06
-2.4716,5.2226e-06
0.55457,1.2061e-05
2.1408,1.5608e-05
2.4755,1.6273e-05
2.5201,1.4941e-05
2.5555,6.3926e-06
2.5721,-1.4594e-05
2.5626,-5.1331e-05
2.5214,-0.0001055
2.4446,-0.00017739
2.3298,-0.00026616
2.1763,-0.00037003
1.9854,-0.00048649
1.761,-0.00061248
1.5093,-0.00074456
1.2395,-0.00087904
0.96309,-0.0010121
0.69305,-0.00114
0.44219,-0.0012591
0.22169,-0.0013658
0.039686,-0.0014571
-0.099513,-0.0015299
-0.19533,-0.001582
-0.25026,-0.0016111
-0.26872,-0.0016159
-0.25599,-0.0015951
-0.21714,-0.0015482
-0.15641,-0.001475
-0.076627,-0.001376
0.02103,-0.0012519
0.13738,-0.0011041
0.2756,-0.00093428
0.44196,-0.00074451
0.64705,-0.00053727
0.90829,-0.00031528
1.2548,-8.1585e-05
1.7378,0.00016061
2.4554,0.00040792
3.6208,0.00065686
5.7988,0.00090389
11.142,0.0011455
42.122,0.0013782
-34.731,0.0015986
-14.217,0.0018036
-9.7164,0.0019903
-7.8006,0.0021559
-6.7768,0.0022981
-6.1667,0.0024149
-5.7837,0.0025048
-5.5417,0.0025665
-5.3978,0.0025994
-5.3326,0.0026033
-5.3422,0.0025786
-5.4374,0.0025259
-5.6479,0.0024468
-6.0378,0.0023429
-6.748,0.0022166
-8.1414,0.0020706
-11.504,0.0019083
-27.034,0.001733
31.48,0.0015487
7.9359,0.0013594
3.9161,0.0011693
2.303,0.0009828
1.4594,0.000804
0.95631,0.0006369
0.63247,0.00048515
0.41413,0.00035185
0.26318,0.00023946
0.15821,0.00014952
0.086498,8.2465e-05
0.04006,3.7421e-05
0.013416,1.1909e-05
0.0019587,1.5967e-06
7.5246e-12,4.3819e-15
0,0
0,0
0,0
0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
-0,0
0,0
0,0
0,0
0,0
0,0
0,0
2.1232e-05,-2.1827e-09
0.00015704,-1.7233e-08
0.00050571,-5.7393e-08
0.0011779,-1.3424e-07
0.0023277,-2.5872e-07
0.0041966,-4.411e-07
0.0071961,-6.9109e-07
0.01209,-1.0178e-06
0.020453,-1.4296e-06
0.0361,-1.9345e-06
0.071088,-2.5399e-06
0.19318,-3.2526e-06
-1.6056,-4.0789e-06
-0.23001,-5.0246e-06
-0.15043,-6.0949e-06
-0.12573,-7.2947e-06
-0.11685,-8.6284e-06
-0.11538,-1.01e-05
-0.11867,-1.1712e-05
-0.12585,-1.3469e-05
-0.13693,-1.5372e-05
-0.15248,-1.7424e-05
-0.17369,-1.9628e-05
-0.20262,-2.1983e-05
-0.24276,-2.4491e-05
-0.30037,-2.7153e-05
-0.38748,-2.997e-05
-0.53042,-3.2941e-05
-0.79943,-3.6066e-05
-1.4644,-3.9344e-05
-5.4247,-4.2775e-05
4.1055,-4.6357e-05
1.6629,-5.0089e-05
1.1226,-5.3969e-05
0.89693,-5.7995e-05
0.78278,-6.2166e-05
0.723,-6.6478e-05
0.69592,-7.0928e-05
0.69228,-7.5515e-05
0.70843,-8.0235e-05
0.74403,-8.5084e-05
0.8014,-9.006e-05
0.88597,-9.5158e-05
1.0078,-0.00010037
1.185,-0.00010571
1.4527,-0.00011115
1.8856,-0.0001167
2.6748,-0.00012235
4.4946,-0.0001281
12.608,-0.00013394
-18.825,-0.00013987
-5.7878,-0.00014588
-3.5956,-0.00015197
-2.7168,-0.00015814
-2.262,-0.00016437
-2.0004,-0.00017066
-1.8458,-0.00017702
-1.76,-0.00018343
-1.7243,-0.00018988
-1.7298,-0.00019638
-1.7735,-0.00020291
-1.8565,-0.00020948
-1.9845,-0.00021607
-2.1684,-0.00022268
-2.4275,-0.0002293
-2.7948,-0.00023594
-3.3311,-0.00024258
-4.1574,-0.00024922
-5.5525,-0.00025585
-8.3274,-0.00026246
-16.246,-0.00026906
-184.28,-0.00027564
21.048,-0.00028219
10.351,-0.0002887
7.0739,-0.00029518
5.5127,-0.00030161
4.6198,-0.00030799
4.0583,-0.00031431
3.687,-0.00032057
3.437,-0.00032677
3.2707,-0.0003329
3.1665,-0.00033896
3.1112,-0.00034493
3.0972,-0.00035082
3.1199,-0.00035662
3.1773,-0.00036232
3.2692,-0.00036793
3.3971,-0.00037343
3.5643,-0.00037882
3.7759,-0.00038411
4.0396,-0.00038927
4.366,-0.00039432
4.7703,-0.00039924
5.2742,-0.00040404
5.909,-0.0004087
6.7225,-0.00041323
7.7896,-0.00041761
9.2349,-0.00042186
11.282,-0.00042596
14.375,-0.00042991
19.54,-0.0004337
29.799,-0.00043735
59.606,-0.00044083
1136.4,-0.00044415
-70.919,-0.00044731
-35.527,-0.0004503
-24.239,-0.00045313
-18.716,-0.00045578
-15.459,-0.00045826
-13.326,-0.00046056
-11.83,-0.00046269
-10.733,-0.00046464
-9.8998,-0.00046641
-9.2525,-0.00046799
-8.7405,-0.00046939
-8.3305,-0.00047061
-7.9996,-0.00047164
-7.7317,-0.00047248
-7.515,-0.00047314
-7.3411,-0.0004736
-7.2035,-0.00047388
-7.0976,-0.00047397
-7.02,-0.00047386
-6.9685,-0.00047357
-6.9414,-0.00047308
-6.9381,-0.00047241
-6.9585,-0.00047154
-7.0033,-0.00047048
-7.0739,-0.00046923
-7.1726,-0.00046779
-7.3028,-0.00046617
-7.4689,-0.00046435
-7.6771,-0.00046234
-7.9357,-0.00046015
-8.2563,-0.00045777
-8.6545,-0.00045521
-9.1527,-0.00045247
-9.7833,-0.00044954
-10.595,-0.00044643
-11.666,-0.00044314
-13.125,-0.00043968
-15.204,-0.00043603
-18.374,-0.00043222
-23.736,-0.00042823
-34.641,-0.00042408
-68.35,-0.00041976
1718.8,-0.00041527
59.675,-0.00041062
29.524,-0.00040581
19.274,-0.00040084
14.137,-0.00039572
11.068,-0.00039045
9.0382,-0.00038503
7.6056,-0.00037946
6.5473,-0.00037375
5.7394,-0.0003679
5.1075,-0.00036191
4.6044,-0.00035579
4.1986,-0.00034954
3.8685,-0.00034316
3.5989,-0.00033666
3.379,-0.00033004
3.2009,-0.0003233
3.0589,-0.00031646
2.9491,-0.0003095
2.869,-0.00030244
2.8176,-0.00029528
